material_name,sales_office,price,price_date
니켈(합금용),"부산,인천,대구",27790000,2025-04-25
니켈(도금용),"부산,인천",28160000,2025-04-25
인듐(대여),인천,593996570,2025-04-25
알루미늄(서구산),"부산,인천,대구,대전, 전북",4130000,2025-04-24
알루미늄(비서구산),"부산,인천,대구,전북",4080000,2025-04-24
구리(99.99%이상),"부산,인천,대구,대전, 전북",15090000,2025-04-24
납(99.99%이상),"인천,대구,부산",3250000,2025-04-24
납(99.99%이상),전북,3170000,2025-04-24
주석(99.85%이상),"부산,인천,대구,전북",49520000,2025-04-24
주석(99.90%이상),"부산,인천,대구,전북",49630000,2025-04-24
니켈(합금용),"부산,인천,대구",27250000,2025-04-24
니켈(도금용),"부산,인천",27620000,2025-04-24
인듐(대여),인천,593996570,2025-04-24
알루미늄(서구산),"부산,인천,대구,대전, 전북",4050000,2025-04-23
알루미늄(비서구산),"부산,인천,대구,전북",4000000,2025-04-23
구리(99.99%이상),"부산,인천,대구,대전, 전북",15080000,2025-04-23
납(99.99%이상),"인천,대구,부산",3220000,2025-04-23
납(99.99%이상),전북,3140000,2025-04-23
아연,"부산,인천,대구,전북",4200000,2025-04-23
주석(99.85%이상),"부산,인천,대구,전북",49220000,2025-04-23
주석(99.90%이상),"부산,인천,대구,전북",49330000,2025-04-23
니켈(합금용),"부산,인천,대구",27280000,2025-04-23
니켈(도금용),"부산,인천",27650000,2025-04-23
인듐(대여),인천,593996570,2025-04-23
알루미늄(서구산),"부산,인천,대구,대전, 전북",4020000,2025-04-22
알루미늄(비서구산),"부산,인천,대구,전북",3970000,2025-04-22
구리(99.99%이상),"부산,인천,대구,대전, 전북",14760000,2025-04-22
납(99.99%이상),"인천,대구,부산",3220000,2025-04-22
납(99.99%이상),전북,3140000,2025-04-22
주석(99.85%이상),"부산,인천,대구,전북",48370000,2025-04-22
주석(99.90%이상),"부산,인천,대구,전북",48470000,2025-04-22
니켈(합금용),"부산,인천,대구",27170000,2025-04-22
니켈(도금용),"부산,인천",27540000,2025-04-22
인듐(대여),인천,593996570,2025-04-22
알루미늄(서구산),"부산,인천,대구,대전, 전북",4030000,2025-04-21
알루미늄(비서구산),"부산,인천,대구,전북",3980000,2025-04-21
구리(99.99%이상),"부산,인천,대구,대전, 전북",14810000,2025-04-21
납(99.99%이상),"인천,대구,부산",3230000,2025-04-21
납(99.99%이상),전북,3140000,2025-04-21
주석(99.85%이상),"부산,인천,대구,전북",48510000,2025-04-21
주석(99.90%이상),"부산,인천,대구,전북",48620000,2025-04-21
니켈(합금용),"부산,인천,대구",27250000,2025-04-21
니켈(도금용),"부산,인천",27620000,2025-04-21
인듐(대여),인천,593996570,2025-04-21
알루미늄(서구산),"부산,인천,대구,대전, 전북",4020000,2025-04-18
알루미늄(비서구산),"부산,인천,대구,전북",3970000,2025-04-18
구리(99.99%이상),"부산,인천,대구,대전, 전북",14760000,2025-04-18
납(99.99%이상),"인천,대구,부산",3220000,2025-04-18
납(99.99%이상),전북,3130000,2025-04-18
주석(99.85%이상),"부산,인천,대구,전북",48360000,2025-04-18
주석(99.90%이상),"부산,인천,대구,전북",48470000,2025-04-18
니켈(합금용),"부산,인천,대구",27170000,2025-04-18
니켈(도금용),"부산,인천",27530000,2025-04-18
인듐(대여),인천,611770150,2025-04-18
알루미늄(서구산),"부산,인천,대구,대전, 전북",4070000,2025-04-17
알루미늄(비서구산),"부산,인천,대구,전북",4010000,2025-04-17
구리(99.99%이상),"부산,인천,대구,대전, 전북",14860000,2025-04-17
납(99.99%이상),"인천,대구,부산",3210000,2025-04-17
납(99.99%이상),전북,3130000,2025-04-17
아연,"부산,인천,대구,전북",4220000,2025-04-17
주석(99.85%이상),"부산,인천,대구,전북",48850000,2025-04-17
주석(99.90%이상),"부산,인천,대구,전북",48960000,2025-04-17
니켈(합금용),"부산,인천,대구",27410000,2025-04-17
니켈(도금용),"부산,인천",27780000,2025-04-17
인듐(대여),인천,611770150,2025-04-17
알루미늄(서구산),"부산,인천,대구,대전, 전북",4040000,2025-04-16
알루미늄(비서구산),"부산,인천,대구,전북",3990000,2025-04-16
구리(99.99%이상),"부산,인천,대구,대전, 전북",14760000,2025-04-16
납(99.99%이상),"인천,대구,부산",3210000,2025-04-16
납(99.99%이상),전북,3130000,2025-04-16
아연,"부산,인천,대구,전북",4280000,2025-04-16
주석(99.85%이상),"부산,인천,대구,전북",49160000,2025-04-16
주석(99.90%이상),"부산,인천,대구,전북",49270000,2025-04-16
니켈(합금용),"부산,인천,대구",27170000,2025-04-16
니켈(도금용),"부산,인천",27540000,2025-04-16
인듐(대여),인천,611770150,2025-04-16
알루미늄(서구산),"부산,인천,대구,대전, 전북",4040000,2025-04-15
알루미늄(비서구산),"부산,인천,대구,전북",3980000,2025-04-15
구리(99.99%이상),"부산,인천,대구,대전, 전북",14810000,2025-04-15
납(99.99%이상),"인천,대구,부산",3210000,2025-04-15
납(99.99%이상),전북,3130000,2025-04-15
주석(99.85%이상),"부산,인천,대구,전북",49420000,2025-04-15
주석(99.90%이상),"부산,인천,대구,전북",49530000,2025-04-15
니켈(합금용),"부산,인천,대구",26760000,2025-04-15
니켈(도금용),"부산,인천",27120000,2025-04-15
인듐(대여),인천,611770150,2025-04-15
알루미늄(서구산),"부산,인천,대구,대전, 전북",4150000,2025-04-14
알루미늄(비서구산),"부산,인천,대구,전북",4100000,2025-04-14
구리(99.99%이상),"부산,인천,대구,대전, 전북",15130000,2025-04-14
납(99.99%이상),"인천,대구,부산",3260000,2025-04-14
납(99.99%이상),전북,3180000,2025-04-14
주석(99.85%이상),"부산,인천,대구,전북",50360000,2025-04-14
주석(99.90%이상),"부산,인천,대구,전북",50480000,2025-04-14
니켈(합금용),"부산,인천,대구",26870000,2025-04-14
니켈(도금용),"부산,인천",27250000,2025-04-14
인듐(대여),인천,611770150,2025-04-14
알루미늄(서구산),"부산,인천,대구,대전, 전북",4130000,2025-04-11
알루미늄(비서구산),"부산,인천,대구,전북",4070000,2025-04-11
구리(99.99%이상),"부산,인천,대구,대전, 전북",14900000,2025-04-11
납(99.99%이상),"인천,대구,부산",3240000,2025-04-11
납(99.99%이상),전북,3160000,2025-04-11
주석(99.85%이상),"부산,인천,대구,전북",49860000,2025-04-11
주석(99.90%이상),"부산,인천,대구,전북",49970000,2025-04-11
니켈(합금용),"부산,인천,대구",26560000,2025-04-11
니켈(도금용),"부산,인천",26930000,2025-04-11
인듐(대여),인천,610184720,2025-04-11
알루미늄(서구산),"부산,인천,대구,대전, 전북",4110000,2025-04-10
알루미늄(비서구산),"부산,인천,대구,전북",4060000,2025-04-10
구리(99.99%이상),"부산,인천,대구,대전, 전북",14470000,2025-04-10
납(99.99%이상),"인천,대구,부산",3210000,2025-04-10
납(99.99%이상),전북,3130000,2025-04-10
주석(99.85%이상),"부산,인천,대구,전북",49470000,2025-04-10
주석(99.90%이상),"부산,인천,대구,전북",49580000,2025-04-10
니켈(합금용),"부산,인천,대구",25890000,2025-04-10
니켈(도금용),"부산,인천",26270000,2025-04-10
인듐(대여),인천,610184720,2025-04-10
알루미늄(서구산),"부산,인천,대구,대전, 전북",4130000,2025-04-09
알루미늄(비서구산),"부산,인천,대구,전북",4080000,2025-04-09
구리(99.99%이상),"부산,인천,대구,대전, 전북",14450000,2025-04-09
납(99.99%이상),"인천,대구,부산",3230000,2025-04-09
납(99.99%이상),전북,3150000,2025-04-09
아연,"부산,인천,대구,전북",4340000,2025-04-09
주석(99.85%이상),"부산,인천,대구,전북",53880000,2025-04-09
주석(99.90%이상),"부산,인천,대구,전북",53990000,2025-04-09
니켈(합금용),"부산,인천,대구",25850000,2025-04-09
니켈(도금용),"부산,인천",26230000,2025-04-09
인듐(대여),인천,610184720,2025-04-09
알루미늄(서구산),"부산,인천,대구,대전, 전북",4160000,2025-04-08
구리(99.99%이상),"부산,인천,대구,대전, 전북",14510000,2025-04-08
납(99.99%이상),"인천,대구,부산",3220000,2025-04-08
납(99.99%이상),전북,3140000,2025-04-08
주석(99.85%이상),"부산,인천,대구,전북",56120000,2025-04-08
주석(99.90%이상),"부산,인천,대구,전북",56230000,2025-04-08
니켈(합금용),"부산,인천,대구",26050000,2025-04-08
니켈(도금용),"부산,인천",26430000,2025-04-08
인듐(대여),인천,610184720,2025-04-08
알루미늄(서구산),"부산,인천,대구,대전, 전북",4090000,2025-04-07
알루미늄(비서구산),"부산,인천,대구,전북",4030000,2025-04-07
구리(99.99%이상),"부산,인천,대구,대전, 전북",14220000,2025-04-07
납(99.99%이상),"인천,대구,부산",3200000,2025-04-07
납(99.99%이상),전북,3120000,2025-04-07
주석(99.85%이상),"부산,인천,대구,전북",57150000,2025-04-07
주석(99.90%이상),"부산,인천,대구,전북",57270000,2025-04-07
니켈(합금용),"부산,인천,대구",26060000,2025-04-07
니켈(도금용),"부산,인천",26430000,2025-04-07
인듐(대여),인천,610184720,2025-04-07
알루미늄(서구산),"부산,인천,대구,대전, 전북",4300000,2025-04-04
알루미늄(비서구산),"부산,인천,대구,전북",4250000,2025-04-04
구리(99.99%이상),"부산,인천,대구,대전, 전북",15520000,2025-04-04
납(99.99%이상),"인천,대구,부산",3360000,2025-04-04
납(99.99%이상),전북,3280000,2025-04-04
아연,"부산,인천,대구,전북",4560000,2025-04-04
주석(99.85%이상),"부산,인천,대구,전북",61610000,2025-04-04
주석(99.90%이상),"부산,인천,대구,전북",61720000,2025-04-04
니켈(합금용),"부산,인천,대구",28250000,2025-04-04
니켈(도금용),"부산,인천",28630000,2025-04-04
인듐(대여),인천,603955420,2025-04-04
알루미늄(서구산),"부산,인천,대구,대전, 전북",4370000,2025-04-03
알루미늄(비서구산),"부산,인천,대구,전북",4320000,2025-04-03
구리(99.99%이상),"부산,인천,대구,대전, 전북",16050000,2025-04-03
납(99.99%이상),"인천,대구,부산",3380000,2025-04-03
납(99.99%이상),전북,3300000,2025-04-03
아연,"부산,인천,대구,전북",4660000,2025-04-03
주석(99.85%이상),"부산,인천,대구,전북",62420000,2025-04-03
주석(99.90%이상),"부산,인천,대구,전북",62540000,2025-04-03
니켈(합금용),"부산,인천,대구",28610000,2025-04-03
니켈(도금용),"부산,인천",28990000,2025-04-03
인듐(대여),인천,603955420,2025-04-03
알루미늄(서구산),"부산,인천,대구,대전, 전북",4420000,2025-04-02
알루미늄(비서구산),"부산,인천,대구,전북",4370000,2025-04-02
구리(99.99%이상),"부산,인천,대구,대전, 전북",16100000,2025-04-02
납(99.99%이상),"인천,대구,부산",3430000,2025-04-02
납(99.99%이상),전북,3340000,2025-04-02
아연,"부산,인천,대구,전북",4740000,2025-04-02
주석(99.85%이상),"부산,인천,대구,전북",62090000,2025-04-02
주석(99.90%이상),"부산,인천,대구,전북",62200000,2025-04-02
니켈(합금용),"부산,인천,대구",28940000,2025-04-02
니켈(도금용),"부산,인천",29320000,2025-04-02
인듐(대여),인천,603955420,2025-04-02
알루미늄(서구산),"부산,인천,대구,대전, 전북",4480000,2025-04-01
구리(99.99%이상),"부산,인천,대구,대전, 전북",16130000,2025-04-01
납(99.99%이상),"인천,대구,부산",3460000,2025-04-01
납(99.99%이상),전북,3380000,2025-04-01
아연,"부산,인천,대구,전북",4800000,2025-04-01
주석(99.85%이상),"부산,인천,대구,전북",60620000,2025-04-01
주석(99.90%이상),"부산,인천,대구,전북",60730000,2025-04-01
니켈(합금용),"부산,인천,대구",28650000,2025-04-01
니켈(도금용),"부산,인천",29030000,2025-04-01
인듐(대여),인천,603955420,2025-04-01
알루미늄(서구산),"부산,인천,대구,대전, 전북",4480000,2025-03-31
구리(99.99%이상),"부산,인천,대구,대전, 전북",15950000,2025-03-31
납(99.99%이상),"인천,대구,부산",3480000,2025-03-31
납(99.99%이상),전북,3390000,2025-03-31
아연,"부산,인천,대구,전북",4790000,2025-03-31
주석(99.85%이상),"부산,인천,대구,전북",59750000,2025-03-31
주석(99.90%이상),"부산,인천,대구,전북",59820000,2025-03-31
니켈(합금용),"부산,인천,대구",29270000,2025-03-31
니켈(도금용),"부산,인천",29650000,2025-03-31
인듐(대여),인천,603955420,2025-03-31
알루미늄(서구산),"부산,인천,대구,대전, 전북",4500000,2025-03-28
구리(99.99%이상),"부산,인천,대구,대전, 전북",16020000,2025-03-28
납(99.99%이상),"인천,대구,부산",3500000,2025-03-28
납(99.99%이상),전북,3410000,2025-03-28
아연,"부산,인천,대구,전북",4840000,2025-03-28
주석(99.85%이상),"부산,인천,대구,전북",58080000,2025-03-28
주석(99.90%이상),"부산,인천,대구,전북",58150000,2025-03-28
니켈(합금용),"부산,인천,대구",29030000,2025-03-28
니켈(도금용),"부산,인천",29400000,2025-03-28
인듐(대여),인천,599097430,2025-03-28
알루미늄(서구산),"부산,인천,대구,대전, 전북",4560000,2025-03-27
구리(99.99%이상),"부산,인천,대구,대전, 전북",16160000,2025-03-27
납(99.99%이상),"인천,대구,부산",3590000,2025-03-27
납(99.99%이상),전북,3500000,2025-03-27
아연,"부산,인천,대구,전북",4940000,2025-03-27
주석(99.85%이상),"부산,인천,대구,전북",57840000,2025-03-27
주석(99.90%이상),"부산,인천,대구,전북",57910000,2025-03-27
니켈(합금용),"부산,인천,대구",29030000,2025-03-27
니켈(도금용),"부산,인천",29410000,2025-03-27
인듐(대여),인천,599097430,2025-03-27
알루미늄(서구산),"부산,인천,대구,대전, 전북",4580000,2025-03-26
알루미늄(비서구산),"부산,인천,대구,전북",4530000,2025-03-26
구리(99.99%이상),"부산,인천,대구,대전, 전북",16530000,2025-03-26
납(99.99%이상),"인천,대구,부산",3590000,2025-03-26
납(99.99%이상),전북,3500000,2025-03-26
아연,"부산,인천,대구,전북",4980000,2025-03-26
주석(99.85%이상),"부산,인천,대구,전북",57730000,2025-03-26
주석(99.90%이상),"부산,인천,대구,전북",57800000,2025-03-26
니켈(합금용),"부산,인천,대구",28950000,2025-03-26
니켈(도금용),"부산,인천",29330000,2025-03-26
인듐(대여),인천,599097430,2025-03-26
알루미늄(서구산),"부산,인천,대구,대전, 전북",4620000,2025-03-25
알루미늄(비서구산),"부산,인천,대구,전북",4580000,2025-03-25
구리(99.99%이상),"부산,인천,대구,대전, 전북",16230000,2025-03-25
납(99.99%이상),"인천,대구,부산",3520000,2025-03-25
납(99.99%이상),전북,3430000,2025-03-25
아연,"부산,인천,대구,전북",4940000,2025-03-25
주석(99.85%이상),"부산,인천,대구,전북",56380000,2025-03-25
주석(99.90%이상),"부산,인천,대구,전북",56450000,2025-03-25
니켈(합금용),"부산,인천,대구",28680000,2025-03-25
니켈(도금용),"부산,인천",29060000,2025-03-25
인듐(대여),인천,599097430,2025-03-25
알루미늄(서구산),"부산,인천,대구,대전, 전북",4630000,2025-03-24
알루미늄(비서구산),"부산,인천,대구,전북",4590000,2025-03-24
구리(99.99%이상),"부산,인천,대구,대전, 전북",16010000,2025-03-24
납(99.99%이상),"인천,대구,부산",3460000,2025-03-24
납(99.99%이상),전북,3370000,2025-03-24
아연,"부산,인천,대구,전북",4890000,2025-03-24
주석(99.85%이상),"부산,인천,대구,전북",56370000,2025-03-24
주석(99.90%이상),"부산,인천,대구,전북",56440000,2025-03-24
니켈(합금용),"부산,인천,대구",28670000,2025-03-24
니켈(도금용),"부산,인천",29050000,2025-03-24
인듐(대여),인천,599097430,2025-03-24
알루미늄(서구산),"부산,인천,대구,대전, 전북",4680000,2025-03-21
알루미늄(비서구산),"부산,인천,대구,전북",4640000,2025-03-21
구리(99.99%이상),"부산,인천,대구,대전, 전북",16080000,2025-03-21
납(99.99%이상),"인천,대구,부산",3510000,2025-03-21
납(99.99%이상),전북,3420000,2025-03-21
아연,"부산,인천,대구,전북",4850000,2025-03-21
주석(99.85%이상),"부산,인천,대구,전북",57600000,2025-03-21
주석(99.90%이상),"부산,인천,대구,전북",57680000,2025-03-21
니켈(합금용),"부산,인천,대구",28960000,2025-03-21
니켈(도금용),"부산,인천",29340000,2025-03-21
인듐(대여),인천,590487220,2025-03-21
알루미늄(서구산),"부산,인천,대구,대전, 전북",4680000,2025-03-20
알루미늄(비서구산),"부산,인천,대구,전북",4640000,2025-03-20
구리(99.99%이상),"부산,인천,대구,대전, 전북",16130000,2025-03-20
납(99.99%이상),"인천,대구,부산",3550000,2025-03-20
납(99.99%이상),전북,3460000,2025-03-20
아연,"부산,인천,대구,전북",4830000,2025-03-20
주석(99.85%이상),"부산,인천,대구,전북",56840000,2025-03-20
주석(99.90%이상),"부산,인천,대구,전북",56920000,2025-03-20
니켈(합금용),"부산,인천,대구",29030000,2025-03-20
니켈(도금용),"부산,인천",29400000,2025-03-20
인듐(대여),인천,590487220,2025-03-20
알루미늄(서구산),"부산,인천,대구,대전, 전북",4650000,2025-03-19
알루미늄(비서구산),"부산,인천,대구,전북",4610000,2025-03-19
구리(99.99%이상),"부산,인천,대구,대전, 전북",15970000,2025-03-19
납(99.99%이상),"인천,대구,부산",3560000,2025-03-19
납(99.99%이상),전북,3470000,2025-03-19
아연,"부산,인천,대구,전북",4890000,2025-03-19
주석(99.85%이상),"부산,인천,대구,전북",57230000,2025-03-19
주석(99.90%이상),"부산,인천,대구,전북",57300000,2025-03-19
니켈(합금용),"부산,인천,대구",28770000,2025-03-19
니켈(도금용),"부산,인천",29140000,2025-03-19
인듐(대여),인천,590487220,2025-03-19
알루미늄(서구산),"부산,인천,대구,대전, 전북",4690000,2025-03-18
알루미늄(비서구산),"부산,인천,대구,전북",4650000,2025-03-18
구리(99.99%이상),"부산,인천,대구,대전, 전북",15830000,2025-03-18
납(99.99%이상),"인천,대구,부산",3530000,2025-03-18
납(99.99%이상),전북,3440000,2025-03-18
아연,"부산,인천,대구,전북",4870000,2025-03-18
주석(99.85%이상),"부산,인천,대구,전북",56990000,2025-03-18
주석(99.90%이상),"부산,인천,대구,전북",57060000,2025-03-18
니켈(합금용),"부산,인천,대구",28960000,2025-03-18
니켈(도금용),"부산,인천",29340000,2025-03-18
인듐(대여),인천,590487220,2025-03-18
알루미늄(서구산),"부산,인천,대구,대전, 전북",4710000,2025-03-17
알루미늄(비서구산),"부산,인천,대구,전북",4670000,2025-03-17
구리(99.99%이상),"부산,인천,대구,대전, 전북",15780000,2025-03-17
납(99.99%이상),"인천,대구,부산",3520000,2025-03-17
납(99.99%이상),전북,3430000,2025-03-17
아연,"부산,인천,대구,전북",4930000,2025-03-17
주석(99.85%이상),"부산,인천,대구,전북",57510000,2025-03-17
주석(99.90%이상),"부산,인천,대구,전북",57580000,2025-03-17
니켈(합금용),"부산,인천,대구",29160000,2025-03-17
니켈(도금용),"부산,인천",29540000,2025-03-17
인듐(대여),인천,590487220,2025-03-17
알루미늄(서구산),"부산,인천,대구,대전, 전북",4740000,2025-03-14
알루미늄(비서구산),"부산,인천,대구,전북",4700000,2025-03-14
구리(99.99%이상),"부산,인천,대구,대전, 전북",15810000,2025-03-14
납(99.99%이상),"인천,대구,부산",3530000,2025-03-14
납(99.99%이상),전북,3440000,2025-03-14
아연,"부산,인천,대구,전북",4900000,2025-03-14
주석(99.85%이상),"부산,인천,대구,전북",58530000,2025-03-14
주석(99.90%이상),"부산,인천,대구,전북",58600000,2025-03-14
니켈(합금용),"부산,인천,대구",29220000,2025-03-14
니켈(도금용),"부산,인천",29600000,2025-03-14
인듐(대여),인천,581491840,2025-03-14
알루미늄(서구산),"부산,인천,대구,대전, 전북",4720000,2025-03-13
알루미늄(비서구산),"부산,인천,대구,전북",4680000,2025-03-13
구리(99.99%이상),"부산,인천,대구,대전, 전북",15780000,2025-03-13
납(99.99%이상),"인천,대구,부산",3550000,2025-03-13
납(99.99%이상),전북,3460000,2025-03-13
아연,"부산,인천,대구,전북",4830000,2025-03-13
주석(99.85%이상),"부산,인천,대구,전북",54190000,2025-03-13
주석(99.90%이상),"부산,인천,대구,전북",54350000,2025-03-13
니켈(합금용),"부산,인천,대구",29380000,2025-03-13
니켈(도금용),"부산,인천",29750000,2025-03-13
인듐(대여),인천,581491840,2025-03-13
알루미늄(서구산),"부산,인천,대구,대전, 전북",4750000,2025-03-12
알루미늄(비서구산),"부산,인천,대구,전북",4710000,2025-03-12
구리(99.99%이상),"부산,인천,대구,대전, 전북",15680000,2025-03-12
납(99.99%이상),"인천,대구,부산",3510000,2025-03-12
납(99.99%이상),전북,3430000,2025-03-12
아연,"부산,인천,대구,전북",4830000,2025-03-12
주석(99.85%이상),"부산,인천,대구,전북",53960000,2025-03-12
주석(99.90%이상),"부산,인천,대구,전북",54120000,2025-03-12
니켈(합금용),"부산,인천,대구",29290000,2025-03-12
니켈(도금용),"부산,인천",29670000,2025-03-12
인듐(대여),인천,581491840,2025-03-12
알루미늄(서구산),"부산,인천,대구,대전, 전북",4710000,2025-03-11
알루미늄(비서구산),"부산,인천,대구,전북",4670000,2025-03-11
구리(99.99%이상),"부산,인천,대구,대전, 전북",15410000,2025-03-11
납(99.99%이상),"인천,대구,부산",3490000,2025-03-11
납(99.99%이상),전북,3400000,2025-03-11
아연,"부산,인천,대구,전북",4710000,2025-03-11
주석(99.85%이상),"부산,인천,대구,전북",52920000,2025-03-11
주석(99.90%이상),"부산,인천,대구,전북",53080000,2025-03-11
니켈(합금용),"부산,인천,대구",29270000,2025-03-11
니켈(도금용),"부산,인천",29640000,2025-03-11
인듐(대여),인천,581491840,2025-03-11
알루미늄(서구산),"부산,인천,대구,대전, 전북",4710000,2025-03-10
알루미늄(비서구산),"부산,인천,대구,전북",4670000,2025-03-10
구리(99.99%이상),"부산,인천,대구,대전, 전북",15510000,2025-03-10
납(99.99%이상),"인천,대구,부산",3430000,2025-03-10
납(99.99%이상),전북,3340000,2025-03-10
아연,"부산,인천,대구,전북",4740000,2025-03-10
주석(99.85%이상),"부산,인천,대구,전북",52530000,2025-03-10
주석(99.90%이상),"부산,인천,대구,전북",52690000,2025-03-10
니켈(합금용),"부산,인천,대구",29090000,2025-03-10
니켈(도금용),"부산,인천",29460000,2025-03-10
인듐(대여),인천,581491840,2025-03-10
알루미늄(서구산),"부산,인천,대구,대전, 전북",4680000,2025-03-07
알루미늄(비서구산),"부산,인천,대구,전북",4640000,2025-03-07
구리(99.99%이상),"부산,인천,대구,대전, 전북",15680000,2025-03-07
납(99.99%이상),"인천,대구,부산",3460000,2025-03-07
납(99.99%이상),전북,3380000,2025-03-07
아연,"부산,인천,대구,전북",4800000,2025-03-07
