material_name,sales_office,price,price_date
주석(99.85%이상),"부산,인천,대구,전북",52390000,2025-03-07
주석(99.90%이상),"부산,인천,대구,전북",52550000,2025-03-07
니켈(합금용),"부산,인천,대구",28670000,2025-03-07
니켈(도금용),"부산,인천",29040000,2025-03-07
인듐(대여),인천,560814570,2025-03-07
알루미늄(서구산),"부산,인천,대구,대전, 전북",4650000,2025-03-06
알루미늄(비서구산),"부산,인천,대구,전북",4610000,2025-03-06
구리(99.99%이상),"부산,인천,대구,대전, 전북",15560000,2025-03-06
납(99.99%이상),"인천,대구,부산",3470000,2025-03-06
납(99.99%이상),전북,3380000,2025-03-06
아연,"부산,인천,대구,전북",4760000,2025-03-06
주석(99.85%이상),"부산,인천,대구,전북",51340000,2025-03-06
주석(99.90%이상),"부산,인천,대구,전북",51500000,2025-03-06
니켈(합금용),"부산,인천,대구",28270000,2025-03-06
니켈(도금용),"부산,인천",28640000,2025-03-06
인듐(대여),인천,560814570,2025-03-06
알루미늄(서구산),"부산,인천,대구,대전, 전북",4610000,2025-03-05
알루미늄(비서구산),"부산,인천,대구,전북",4570000,2025-03-05
구리(99.99%이상),"부산,인천,대구,대전, 전북",15220000,2025-03-05
납(99.99%이상),"인천,대구,부산",3450000,2025-03-05
납(99.99%이상),전북,3360000,2025-03-05
아연,"부산,인천,대구,전북",4670000,2025-03-05
주석(99.85%이상),"부산,인천,대구,전북",51380000,2025-03-05
주석(99.90%이상),"부산,인천,대구,전북",51540000,2025-03-05
니켈(합금용),"부산,인천,대구",28570000,2025-03-05
니켈(도금용),"부산,인천",28950000,2025-03-05
인듐(대여),인천,560814570,2025-03-05
알루미늄(서구산),"부산,인천,대구,대전, 전북",4610000,2025-03-04
구리(99.99%이상),"부산,인천,대구,대전, 전북",15340000,2025-03-04
납(99.99%이상),"인천,대구,부산",3410000,2025-03-04
납(99.99%이상),전북,3330000,2025-03-04
아연,"부산,인천,대구,전북",4730000,2025-03-04
주석(99.85%이상),"부산,인천,대구,전북",51420000,2025-03-04
주석(99.90%이상),"부산,인천,대구,전북",51580000,2025-03-04
니켈(합금용),"부산,인천,대구",28500000,2025-03-04
니켈(도금용),"부산,인천",28880000,2025-03-04
인듐(대여),인천,560814570,2025-03-04
알루미늄(서구산),"부산,인천,대구,대전, 전북",4540000,2025-02-28
구리(99.99%이상),"부산,인천,대구,대전, 전북",15150000,2025-02-28
납(99.99%이상),"인천,대구,부산",3380000,2025-02-28
납(99.99%이상),전북,3300000,2025-02-28
아연,"부산,인천,대구,전북",4610000,2025-02-28
주석(99.85%이상),"부산,인천,대구,전북",51180000,2025-02-28
주석(99.90%이상),"부산,인천,대구,전북",51210000,2025-02-28
니켈(합금용),"부산,인천,대구",28010000,2025-02-28
니켈(도금용),"부산,인천",28230000,2025-02-28
인듐(대여),인천,560697690,2025-02-28
알루미늄(서구산),"부산,인천,대구,대전, 전북",4500000,2025-02-27
알루미늄(비서구산),"부산,인천,대구,전북",4470000,2025-02-27
구리(99.99%이상),"부산,인천,대구,대전, 전북",15150000,2025-02-27
납(99.99%이상),"인천,대구,부산",3350000,2025-02-27
납(99.99%이상),전북,3270000,2025-02-27
아연,"부산,인천,대구,전북",4580000,2025-02-27
주석(99.85%이상),"부산,인천,대구,전북",52100000,2025-02-27
주석(99.90%이상),"부산,인천,대구,전북",52130000,2025-02-27
니켈(합금용),"부산,인천,대구",27380000,2025-02-27
니켈(도금용),"부산,인천",27610000,2025-02-27
인듐(대여),인천,560697690,2025-02-27
알루미늄(서구산),"부산,인천,대구,대전, 전북",4500000,2025-02-26
알루미늄(비서구산),"부산,인천,대구,전북",4480000,2025-02-26
구리(99.99%이상),"부산,인천,대구,대전, 전북",14990000,2025-02-26
납(99.99%이상),"인천,대구,부산",3330000,2025-02-26
납(99.99%이상),전북,3250000,2025-02-26
아연,"부산,인천,대구,전북",4560000,2025-02-26
주석(99.85%이상),"부산,인천,대구,전북",52620000,2025-02-26
주석(99.90%이상),"부산,인천,대구,전북",52650000,2025-02-26
니켈(합금용),"부산,인천,대구",26920000,2025-02-26
니켈(도금용),"부산,인천",27150000,2025-02-26
인듐(대여),인천,560697690,2025-02-26
알루미늄(서구산),"부산,인천,대구,대전, 전북",4520000,2025-02-25
구리(99.99%이상),"부산,인천,대구,대전, 전북",15160000,2025-02-25
납(99.99%이상),"인천,대구,부산",3290000,2025-02-25
납(99.99%이상),전북,3210000,2025-02-25
아연,"부산,인천,대구,전북",4610000,2025-02-25
주석(99.85%이상),"부산,인천,대구,전북",53200000,2025-02-25
주석(99.90%이상),"부산,인천,대구,전북",53230000,2025-02-25
니켈(합금용),"부산,인천,대구",27040000,2025-02-25
니켈(도금용),"부산,인천",27270000,2025-02-25
인듐(대여),인천,560697690,2025-02-25
알루미늄(서구산),"부산,인천,대구,대전, 전북",4580000,2025-02-24
구리(99.99%이상),"부산,인천,대구,대전, 전북",15270000,2025-02-24
납(99.99%이상),"인천,대구,부산",3340000,2025-02-24
납(99.99%이상),전북,3260000,2025-02-24
아연,"부산,인천,대구,전북",4770000,2025-02-24
주석(99.85%이상),"부산,인천,대구,전북",54080000,2025-02-24
주석(99.90%이상),"부산,인천,대구,전북",54110000,2025-02-24
니켈(합금용),"부산,인천,대구",27280000,2025-02-24
니켈(도금용),"부산,인천",27510000,2025-02-24
인듐(대여),인천,560697690,2025-02-24
알루미늄(서구산),"부산,인천,대구,대전, 전북",4660000,2025-02-21
구리(99.99%이상),"부산,인천,대구,대전, 전북",15330000,2025-02-21
납(99.99%이상),"인천,대구,부산",3310000,2025-02-21
납(99.99%이상),전북,3230000,2025-02-21
아연,"부산,인천,대구,전북",4760000,2025-02-21
주석(99.85%이상),"부산,인천,대구,전북",53710000,2025-02-21
주석(99.90%이상),"부산,인천,대구,전북",53750000,2025-02-21
니켈(합금용),"부산,인천,대구",27580000,2025-02-21
니켈(도금용),"부산,인천",27810000,2025-02-21
인듐(대여),인천,564749420,2025-02-21
알루미늄(서구산),"부산,인천,대구,대전, 전북",4600000,2025-02-20
알루미늄(비서구산),"부산,인천,대구,전북",4580000,2025-02-20
구리(99.99%이상),"부산,인천,대구,대전, 전북",15170000,2025-02-20
납(99.99%이상),"인천,대구,부산",3330000,2025-02-20
납(99.99%이상),전북,3240000,2025-02-20
아연,"부산,인천,대구,전북",4690000,2025-02-20
주석(99.85%이상),"부산,인천,대구,전북",52620000,2025-02-20
주석(99.90%이상),"부산,인천,대구,전북",52660000,2025-02-20
니켈(합금용),"부산,인천,대구",27170000,2025-02-20
니켈(도금용),"부산,인천",27400000,2025-02-20
인듐(대여),인천,564749420,2025-02-20
알루미늄(서구산),"부산,인천,대구,대전, 전북",4600000,2025-02-19
알루미늄(비서구산),"부산,인천,대구,전북",4570000,2025-02-19
구리(99.99%이상),"부산,인천,대구,대전, 전북",15190000,2025-02-19
납(99.99%이상),"인천,대구,부산",3340000,2025-02-19
납(99.99%이상),전북,3250000,2025-02-19
아연,"부산,인천,대구,전북",4720000,2025-02-19
주석(99.85%이상),"부산,인천,대구,전북",52880000,2025-02-19
주석(99.90%이상),"부산,인천,대구,전북",52910000,2025-02-19
니켈(합금용),"부산,인천,대구",27180000,2025-02-19
니켈(도금용),"부산,인천",27410000,2025-02-19
인듐(대여),인천,564749420,2025-02-19
알루미늄(서구산),"부산,인천,대구,대전, 전북",4590000,2025-02-18
구리(99.99%이상),"부산,인천,대구,대전, 전북",15040000,2025-02-18
납(99.99%이상),"인천,대구,부산",3330000,2025-02-18
납(99.99%이상),전북,3240000,2025-02-18
아연,"부산,인천,대구,전북",4690000,2025-02-18
주석(99.85%이상),"부산,인천,대구,전북",52610000,2025-02-18
주석(99.90%이상),"부산,인천,대구,전북",52640000,2025-02-18
니켈(합금용),"부산,인천,대구",27380000,2025-02-18
니켈(도금용),"부산,인천",27610000,2025-02-18
인듐(대여),인천,564749420,2025-02-18
알루미늄(서구산),"부산,인천,대구,대전, 전북",4560000,2025-02-17
구리(99.99%이상),"부산,인천,대구,대전, 전북",15330000,2025-02-17
납(99.99%이상),"인천,대구,부산",3320000,2025-02-17
납(99.99%이상),전북,3240000,2025-02-17
아연,"부산,인천,대구,전북",4650000,2025-02-17
주석(99.85%이상),"부산,인천,대구,전북",52860000,2025-02-17
주석(99.90%이상),"부산,인천,대구,전북",52890000,2025-02-17
니켈(합금용),"부산,인천,대구",27380000,2025-02-17
니켈(도금용),"부산,인천",27610000,2025-02-17
인듐(대여),인천,564749420,2025-02-17
알루미늄(서구산),"부산,인천,대구,대전, 전북",4500000,2025-02-14
알루미늄(비서구산),"부산,인천,대구,전북",4470000,2025-02-14
구리(99.99%이상),"부산,인천,대구,대전, 전북",15280000,2025-02-14
납(99.99%이상),"인천,대구,부산",3330000,2025-02-14
납(99.99%이상),전북,3250000,2025-02-14
아연,"부산,인천,대구,전북",4660000,2025-02-14
주석(99.85%이상),"부산,인천,대구,전북",51790000,2025-02-14
주석(99.90%이상),"부산,인천,대구,전북",51820000,2025-02-14
니켈(합금용),"부산,인천,대구",27300000,2025-02-14
니켈(도금용),"부산,인천",27540000,2025-02-14
인듐(대여),인천,558428670,2025-02-14
알루미늄(서구산),"부산,인천,대구,대전, 전북",4540000,2025-02-13
알루미늄(비서구산),"부산,인천,대구,전북",4510000,2025-02-13
구리(99.99%이상),"부산,인천,대구,대전, 전북",15200000,2025-02-13
납(99.99%이상),"인천,대구,부산",3320000,2025-02-13
납(99.99%이상),전북,3240000,2025-02-13
아연,"부산,인천,대구,전북",4700000,2025-02-13
주석(99.85%이상),"부산,인천,대구,전북",51310000,2025-02-13
주석(99.90%이상),"부산,인천,대구,전북",51340000,2025-02-13
니켈(합금용),"부산,인천,대구",27470000,2025-02-13
니켈(도금용),"부산,인천",27700000,2025-02-13
인듐(대여),인천,558428670,2025-02-13
알루미늄(서구산),"부산,인천,대구,대전, 전북",4560000,2025-02-12
알루미늄(비서구산),"부산,인천,대구,전북",4540000,2025-02-12
구리(99.99%이상),"부산,인천,대구,대전, 전북",15020000,2025-02-12
납(99.99%이상),"인천,대구,부산",3330000,2025-02-12
납(99.99%이상),전북,3250000,2025-02-12
아연,"부산,인천,대구,전북",4630000,2025-02-12
주석(99.85%이상),"부산,인천,대구,전북",50550000,2025-02-12
주석(99.90%이상),"부산,인천,대구,전북",50580000,2025-02-12
니켈(합금용),"부산,인천,대구",27640000,2025-02-12
니켈(도금용),"부산,인천",27870000,2025-02-12
인듐(대여),인천,558428670,2025-02-12
알루미늄(서구산),"부산,인천,대구,대전, 전북",4590000,2025-02-11
알루미늄(비서구산),"부산,인천,대구,전북",4560000,2025-02-11
구리(99.99%이상),"부산,인천,대구,대전, 전북",15150000,2025-02-11
납(99.99%이상),"인천,대구,부산",3360000,2025-02-11
납(99.99%이상),전북,3280000,2025-02-11
아연,"부산,인천,대구,전북",4670000,2025-02-11
주석(99.85%이상),"부산,인천,대구,전북",50570000,2025-02-11
주석(99.90%이상),"부산,인천,대구,전북",50600000,2025-02-11
니켈(합금용),"부산,인천,대구",27590000,2025-02-11
니켈(도금용),"부산,인천",27820000,2025-02-11
인듐(대여),인천,558428670,2025-02-11
알루미늄(서구산),"부산,인천,대구,대전, 전북",4530000,2025-02-10
알루미늄(비서구산),"부산,인천,대구,전북",4500000,2025-02-10
구리(99.99%이상),"부산,인천,대구,대전, 전북",15050000,2025-02-10
납(99.99%이상),"인천,대구,부산",3350000,2025-02-10
납(99.99%이상),전북,3260000,2025-02-10
아연,"부산,인천,대구,전북",4650000,2025-02-10
주석(99.85%이상),"부산,인천,대구,전북",50380000,2025-02-10
주석(99.90%이상),"부산,인천,대구,전북",50420000,2025-02-10
니켈(합금용),"부산,인천,대구",27910000,2025-02-10
니켈(도금용),"부산,인천",28140000,2025-02-10
인듐(대여),인천,558428670,2025-02-10
알루미늄(서구산),"부산,인천,대구,대전, 전북",4510000,2025-02-07
알루미늄(비서구산),"부산,인천,대구,전북",4490000,2025-02-07
구리(99.99%이상),"부산,인천,대구,대전, 전북",14840000,2025-02-07
납(99.99%이상),"인천,대구,부산",3350000,2025-02-07
납(99.99%이상),전북,3260000,2025-02-07
아연,"부산,인천,대구,전북",4610000,2025-02-07
주석(99.85%이상),"부산,인천,대구,전북",50230000,2025-02-07
주석(99.90%이상),"부산,인천,대구,전북",50270000,2025-02-07
니켈(합금용),"부산,인천,대구",27990000,2025-02-07
니켈(도금용),"부산,인천",28230000,2025-02-07
인듐(대여),인천,549710430,2025-02-07
알루미늄(서구산),"부산,인천,대구,대전, 전북",4490000,2025-02-06
알루미늄(비서구산),"부산,인천,대구,전북",4460000,2025-02-06
구리(99.99%이상),"부산,인천,대구,대전, 전북",14740000,2025-02-06
납(99.99%이상),"인천,대구,부산",3360000,2025-02-06
납(99.99%이상),전북,3270000,2025-02-06
아연,"부산,인천,대구,전북",4530000,2025-02-06
주석(99.85%이상),"부산,인천,대구,전북",49810000,2025-02-06
주석(99.90%이상),"부산,인천,대구,전북",49850000,2025-02-06
니켈(합금용),"부산,인천,대구",27480000,2025-02-06
니켈(도금용),"부산,인천",27710000,2025-02-06
인듐(대여),인천,549710430,2025-02-06
알루미늄(서구산),"부산,인천,대구,대전, 전북",4600000,2025-02-05
알루미늄(비서구산),"부산,인천,대구,전북",4570000,2025-02-05
구리(99.99%이상),"부산,인천,대구,대전, 전북",14780000,2025-02-05
납(99.99%이상),"인천,대구,부산",3340000,2025-02-05
납(99.99%이상),전북,3260000,2025-02-05
아연,"부산,인천,대구,전북",4640000,2025-02-05
주석(99.85%이상),"부산,인천,대구,전북",49590000,2025-02-05
주석(99.90%이상),"부산,인천,대구,전북",49620000,2025-02-05
니켈(합금용),"부산,인천,대구",27410000,2025-02-05
니켈(도금용),"부산,인천",27650000,2025-02-05
인듐(대여),인천,549710430,2025-02-05
알루미늄(서구산),"부산,인천,대구,대전, 전북",4580000,2025-02-04
알루미늄(비서구산),"부산,인천,대구,전북",4550000,2025-02-04
구리(99.99%이상),"부산,인천,대구,대전, 전북",14750000,2025-02-04
납(99.99%이상),"인천,대구,부산",3310000,2025-02-04
납(99.99%이상),전북,3220000,2025-02-04
아연,"부산,인천,대구,전북",4640000,2025-02-04
주석(99.85%이상),"부산,인천,대구,전북",49140000,2025-02-04
주석(99.90%이상),"부산,인천,대구,전북",49180000,2025-02-04
니켈(합금용),"부산,인천,대구",27400000,2025-02-04
니켈(도금용),"부산,인천",27640000,2025-02-04
인듐(대여),인천,549710430,2025-02-04
알루미늄(서구산),"부산,인천,대구,대전, 전북",4480000,2025-02-03
알루미늄(비서구산),"부산,인천,대구,전북",4450000,2025-02-03
구리(99.99%이상),"부산,인천,대구,대전, 전북",14530000,2025-02-03
납(99.99%이상),"인천,대구,부산",3290000,2025-02-03
납(99.99%이상),전북,3200000,2025-02-03
아연,"부산,인천,대구,전북",4500000,2025-02-03
주석(99.85%이상),"부산,인천,대구,전북",48920000,2025-02-03
주석(99.90%이상),"부산,인천,대구,전북",48950000,2025-02-03
니켈(합금용),"부산,인천,대구",27140000,2025-02-03
니켈(도금용),"부산,인천",27380000,2025-02-03
인듐(대여),인천,549710430,2025-02-03
알루미늄(서구산),"부산,인천,대구,대전, 전북",4420000,2025-01-31
알루미늄(비서구산),"부산,인천,대구,전북",4420000,2025-01-31
구리(99.99%이상),"부산,인천,대구,대전, 전북",14440000,2025-01-31
납(99.99%이상),"인천,대구,부산",3270000,2025-01-31
납(99.99%이상),전북,3180000,2025-01-31
아연,"부산,인천,대구,전북",4520000,2025-01-31
주석(99.85%이상),"부산,인천,대구,전북",48430000,2025-01-31
주석(99.90%이상),"부산,인천,대구,전북",48460000,2025-01-31
니켈(합금용),"부산,인천,대구",27020000,2025-01-31
니켈(도금용),"부산,인천",27260000,2025-01-31
인듐(대여),인천,552859750,2025-01-31
알루미늄(서구산),"부산,인천,대구,대전, 전북",4420000,2025-01-24
알루미늄(비서구산),"부산,인천,대구,전북",4420000,2025-01-24
구리(99.99%이상),"부산,인천,대구,대전, 전북",14680000,2025-01-24
납(99.99%이상),"인천,대구,부산",3250000,2025-01-24
납(99.99%이상),전북,3160000,2025-01-24
아연,"부산,인천,대구,전북",4630000,2025-01-24
주석(99.85%이상),"부산,인천,대구,전북",48050000,2025-01-24
주석(99.90%이상),"부산,인천,대구,전북",48080000,2025-01-24
니켈(합금용),"부산,인천,대구",27580000,2025-01-24
니켈(도금용),"부산,인천",27810000,2025-01-24
인듐(대여),인천,561501180,2025-01-24
알루미늄(서구산),"부산,인천,대구,대전, 전북",4420000,2025-01-23
알루미늄(비서구산),"부산,인천,대구,전북",4420000,2025-01-23
구리(99.99%이상),"부산,인천,대구,대전, 전북",14660000,2025-01-23
납(99.99%이상),"인천,대구,부산",3280000,2025-01-23
납(99.99%이상),전북,3200000,2025-01-23
아연,"부산,인천,대구,전북",4720000,2025-01-23
주석(99.85%이상),"부산,인천,대구,전북",48630000,2025-01-23
주석(99.90%이상),"부산,인천,대구,전북",48670000,2025-01-23
니켈(합금용),"부산,인천,대구",27650000,2025-01-23
니켈(도금용),"부산,인천",27880000,2025-01-23
인듐(대여),인천,561501180,2025-01-23
알루미늄(서구산),"부산,인천,대구,대전, 전북",4450000,2025-01-22
알루미늄(비서구산),"부산,인천,대구,전북",4450000,2025-01-22
구리(99.99%이상),"부산,인천,대구,대전, 전북",14780000,2025-01-22
납(99.99%이상),"인천,대구,부산",3290000,2025-01-22
납(99.99%이상),전북,3210000,2025-01-22
아연,"부산,인천,대구,전북",4750000,2025-01-22
주석(99.85%이상),"부산,인천,대구,전북",48640000,2025-01-22
주석(99.90%이상),"부산,인천,대구,전북",48670000,2025-01-22
니켈(합금용),"부산,인천,대구",28250000,2025-01-22
니켈(도금용),"부산,인천",28470000,2025-01-22
인듐(대여),인천,561501180,2025-01-22
알루미늄(서구산),"부산,인천,대구,대전, 전북",4580000,2025-01-21
알루미늄(비서구산),"부산,인천,대구,전북",4570000,2025-01-21
구리(99.99%이상),"부산,인천,대구,대전, 전북",14900000,2025-01-21
납(99.99%이상),"인천,대구,부산",3340000,2025-01-21
납(99.99%이상),전북,3260000,2025-01-21
아연,"부산,인천,대구,전북",4870000,2025-01-21
주석(99.85%이상),"부산,인천,대구,전북",49230000,2025-01-21
주석(99.90%이상),"부산,인천,대구,전북",49270000,2025-01-21
니켈(합금용),"부산,인천,대구",28530000,2025-01-21
니켈(도금용),"부산,인천",28760000,2025-01-21
인듐(대여),인천,561501180,2025-01-21
알루미늄(서구산),"부산,인천,대구,대전, 전북",4580000,2025-01-20
알루미늄(비서구산),"부산,인천,대구,전북",4580000,2025-01-20
구리(99.99%이상),"부산,인천,대구,대전, 전북",14830000,2025-01-20
납(99.99%이상),"인천,대구,부산",3340000,2025-01-20
납(99.99%이상),전북,3260000,2025-01-20
아연,"부산,인천,대구,전북",4860000,2025-01-20
주석(99.85%이상),"부산,인천,대구,전북",48480000,2025-01-20
주석(99.90%이상),"부산,인천,대구,전북",48510000,2025-01-20
니켈(합금용),"부산,인천,대구",28670000,2025-01-20
니켈(도금용),"부산,인천",28900000,2025-01-20
인듐(대여),인천,561501180,2025-01-20
알루미늄(서구산),"부산,인천,대구,대전, 전북",4500000,2025-01-17
알루미늄(비서구산),"부산,인천,대구,전북",4500000,2025-01-17
구리(99.99%이상),"부산,인천,대구,대전, 전북",14880000,2025-01-17
납(99.99%이상),"인천,대구,부산",3340000,2025-01-17
납(99.99%이상),전북,3260000,2025-01-17
아연,"부산,인천,대구,전북",4750000,2025-01-17
주석(99.85%이상),"부산,인천,대구,전북",48030000,2025-01-17
주석(99.90%이상),"부산,인천,대구,전북",48060000,2025-01-17
니켈(합금용),"부산,인천,대구",28430000,2025-01-17
니켈(도금용),"부산,인천",28660000,2025-01-17
인듐(대여),인천,575531450,2025-01-17
알루미늄(서구산),"부산,인천,대구,대전, 전북",4450000,2025-01-16
알루미늄(비서구산),"부산,인천,대구,전북",4450000,2025-01-16
구리(99.99%이상),"부산,인천,대구,대전, 전북",14820000,2025-01-16
납(99.99%이상),"인천,대구,부산",3290000,2025-01-16
납(99.99%이상),전북,3210000,2025-01-16
아연,"부산,인천,대구,전북",4740000,2025-01-16
주석(99.85%이상),"부산,인천,대구,전북",48190000,2025-01-16
주석(99.90%이상),"부산,인천,대구,전북",48220000,2025-01-16
니켈(합금용),"부산,인천,대구",28310000,2025-01-16
니켈(도금용),"부산,인천",28540000,2025-01-16
인듐(대여),인천,575531450,2025-01-16
알루미늄(서구산),"부산,인천,대구,대전, 전북",4380000,2025-01-15
알루미늄(비서구산),"부산,인천,대구,전북",4380000,2025-01-15
구리(99.99%이상),"부산,인천,대구,대전, 전북",14810000,2025-01-15
납(99.99%이상),"인천,대구,부산",3350000,2025-01-15
납(99.99%이상),전북,3260000,2025-01-15
아연,"부산,인천,대구,전북",4740000,2025-01-15
주석(99.85%이상),"부산,인천,대구,전북",48550000,2025-01-15
주석(99.90%이상),"부산,인천,대구,전북",48590000,2025-01-15
니켈(합금용),"부산,인천,대구",28520000,2025-01-15
니켈(도금용),"부산,인천",28750000,2025-01-15
인듐(대여),인천,575531450,2025-01-15
알루미늄(서구산),"부산,인천,대구,대전, 전북",4440000,2025-01-14
알루미늄(비서구산),"부산,인천,대구,전북",4440000,2025-01-14
구리(99.99%이상),"부산,인천,대구,대전, 전북",14790000,2025-01-14
납(99.99%이상),"인천,대구,부산",3360000,2025-01-14
납(99.99%이상),전북,3280000,2025-01-14
아연,"부산,인천,대구,전북",4770000,2025-01-14
주석(99.85%이상),"부산,인천,대구,전북",48990000,2025-01-14
주석(99.90%이상),"부산,인천,대구,전북",49020000,2025-01-14
니켈(합금용),"부산,인천,대구",28570000,2025-01-14
니켈(도금용),"부산,인천",28810000,2025-01-14
알루미늄(서구산),"부산,인천,대구,대전, 전북",4420000,2025-01-13
알루미늄(비서구산),"부산,인천,대구,전북",4410000,2025-01-13
구리(99.99%이상),"부산,인천,대구,대전, 전북",14760000,2025-01-13
납(99.99%이상),"인천,대구,부산",3380000,2025-01-13
납(99.99%이상),전북,3300000,2025-01-13
아연,"부산,인천,대구,전북",4770000,2025-01-13
주석(99.85%이상),"부산,인천,대구,전북",48880000,2025-01-13
주석(99.90%이상),"부산,인천,대구,전북",48910000,2025-01-13
니켈(합금용),"부산,인천,대구",28100000,2025-01-13
니켈(도금용),"부산,인천",28330000,2025-01-13
